season,team,ws,vorp,x3p_ar,ts_percent,ast_percent,drb_percent,age
1982,PHI,50.3,16.2,0.016888888888888887,0.5675555555555555,15.788888888888888,12.544444444444444,28.11111111111111
1982,PHO,44.8,12.9,0.02011111111111111,0.5364444444444445,15.966666666666665,14.011111111111111,26.22222222222222
1982,POR,40.4,11.5,0.01922222222222222,0.5443333333333333,14.47777777777778,12.188888888888888,24.444444444444443
1982,SAS,41.0,11.600000000000001,0.041125,0.530875,15.912500000000001,14.4375,26.125
1982,SDC,20.8,3.3,0.060000000000000005,0.5474444444444444,14.755555555555556,12.511111111111111,25.333333333333332
1982,SEA,48.1,14.399999999999999,0.018875,0.544875,14.45,13.3,26.375
1982,UTA,28.4,5.3,0.014222222222222223,0.5238888888888888,12.677777777777777,13.322222222222223,24.555555555555557
1982,WSB,39.7,11.0,0.0345,0.524875,15.7,13.2,25.875
1983,2TM,51.5,1.9000000000000001,0.02034782608695652,0.5126086956521739,11.369565217391305,13.91304347826087,26.26086956521739
1983,3TM,4.1,0.9,0.039,0.504,17.5,18.0,30.0
1983,ATL,37.2,10.0,0.027100000000000003,0.5239,17.02,11.02,26.1
1983,BOS,50.9,16.5,0.0215,0.535375,16.35,12.4,27.375
1983,CHI,29.3,5.5,0.024444444444444446,0.532,15.066666666666666,12.8,24.11111111111111
1983,CLE,18.099999999999998,2.0,0.01825,0.50075,13.1625,13.85,27.625
1983,DAL,38.9,9.6,0.02075,0.5475,15.3375,13.8,24.0
1983,DEN,39.800000000000004,11.700000000000001,0.015875,0.5355,16.3125,12.0875,26.75
1983,DET,38.4,11.8,0.030571428571428576,0.5367142857142857,14.614285714285714,13.12857142857143,24.714285714285715
1983,GSW,28.3,7.7,0.021555555555555557,0.5266666666666667,14.488888888888889,12.733333333333333,24.555555555555557
1983,HOU,11.6,-0.6999999999999998,0.035124999999999997,0.49475,14.0375,12.625,28.875
1983,IND,26.7,4.9,0.03222222222222222,0.5215555555555556,14.811111111111112,12.533333333333333,25.22222222222222
1983,KCK,36.2,10.6,0.023285714285714288,0.561,15.728571428571428,13.314285714285715,25.0
1983,LAL,52.8,17.0,0.012,0.575625,14.625,13.7875,27.0
1983,MIL,44.5,13.6,0.022222222222222223,0.5232222222222221,15.277777777777779,13.466666666666667,27.666666666666668
1983,NJN,44.2,12.7,0.022777777777777775,0.5361111111111111,16.833333333333332,13.61111111111111,25.88888888888889
1983,NYK,44.9,12.8,0.019700000000000002,0.5187999999999999,15.2,13.469999999999999,26.6
1983,PHI,56.6,19.0,0.014,0.547875,15.9125,11.75,27.0
1983,PHO,49.3,15.5,0.02675,0.5375,17.125,13.25,26.75
1983,POR,41.2,12.3,0.011285714285714286,0.533,16.385714285714286,13.828571428571427,25.285714285714285
1983,SAS,46.8,13.200000000000001,0.06928571428571428,0.5552857142857143,16.685714285714287,13.157142857142857,27.142857142857142
1983,SDC,26.299999999999997,5.6,0.036333333333333336,0.5116666666666667,15.38888888888889,13.2,25.444444444444443
1983,SEA,47.0,13.4,0.014555555555555556,0.5454444444444444,16.288888888888888,12.811111111111112,27.666666666666668
1983,UTA,26.1,4.7,0.016,0.5212222222222223,14.366666666666667,13.544444444444444,25.333333333333332
1983,WSB,34.6,10.9,0.034999999999999996,0.5214285714285715,16.17142857142857,13.0,25.428571428571427
1984,2TM,9.3,1.4000000000000001,0.04075,0.521,18.775000000000002,12.65,25.25
1984,ATL,36.0,9.9,0.015777777777777776,0.5356666666666666,15.177777777777777,11.844444444444443,26.11111111111111
1984,BOS,55.1,17.5,0.031875,0.54875,15.75,12.875,27.625
1984,CHI,26.6,5.9,0.018285714285714287,0.5268571428571429,16.085714285714285,12.571428571428571,24.142857142857142
1984,CLE,28.5,6.0,0.018555555555555558,0.5158888888888888,14.466666666666665,14.011111111111111,25.333333333333332
1984,DAL,41.4,10.2,0.026000000000000002,0.539,14.155555555555557,13.522222222222222,24.444444444444443
1984,DEN,37.8,9.7,0.03822222222222223,0.5459999999999999,16.422222222222224,13.88888888888889,26.77777777777778
1984,DET,47.5,14.0,0.01525,0.539,14.337499999999999,13.2625,25.625
1984,GSW,30.400000000000002,7.3,0.03314285714285715,0.5257142857142857,14.557142857142859,12.9,26.142857142857142
1984,HOU,32.3,7.5,0.020625,0.54225,15.4625,13.125,26.125
1984,IND,29.0,6.1000000000000005,0.03066666666666667,0.5294444444444445,15.811111111111112,13.377777777777778,24.333333333333332
1984,KCK,31.9,7.1,0.03125,0.5455,16.0125,13.1875,27.125
1984,LAL,46.3,14.6,0.043750000000000004,0.57675,16.075,11.8,27.125
1984,MIL,46.0,14.5,0.026555555555555554,0.5293333333333333,16.38888888888889,13.277777777777779,28.88888888888889
1984,NJN,39.3,10.9,0.03911111111111111,0.5351111111111111,16.133333333333333,12.777777777777779,25.444444444444443
1984,NYK,48.4,13.8,0.023299999999999998,0.5361,15.75,13.12,26.9
1984,PHI,47.4,13.5,0.011111111111111112,0.5477777777777777,13.777777777777779,13.755555555555556,27.88888888888889
1984,PHO,36.7,10.2,0.04742857142857143,0.5512857142857143,16.62857142857143,13.828571428571427,27.142857142857142
1984,POR,47.6,13.4,0.012888888888888889,0.5504444444444444,14.255555555555556,13.866666666666667,25.333333333333332
1984,SAS,39.6,9.8,0.04011111111111111,0.5717777777777777,15.177777777777777,14.311111111111112,27.333333333333332
1984,SDC,30.8,7.4,0.01922222222222222,0.5508888888888889,12.211111111111112,13.488888888888889,25.22222222222222
1984,SEA,38.5,9.5,0.024444444444444446,0.5421111111111112,17.177777777777777,12.533333333333333,27.555555555555557
1984,UTA,43.2,11.1,0.027555555555555555,0.5463333333333333,15.211111111111112,13.222222222222221,26.88888888888889
1984,WSB,31.9,6.9,0.035125,0.531375,16.625,12.8875,26.375
1985,2TM,5.6,-0.3,0.005666666666666667,0.532,9.133333333333333,14.299999999999999,26.666666666666668
1985,ATL,35.9,9.4,0.025333333333333333,0.5553333333333333,14.299999999999999,12.277777777777779,25.444444444444443
1985,BOS,55.5,18.4,0.03628571428571429,0.5755714285714285,14.528571428571427,14.114285714285714,28.857142857142858
1985,CHI,36.0,10.3,0.018000000000000002,0.545125,16.95,12.2875,24.875
1985,CLE,31.8,8.1,0.0375,0.526125,15.6875,13.5125,27.125
1985,DAL,45.3,12.3,0.075125,0.548375,14.587499999999999,13.525,25.0
1985,DEN,43.9,12.0,0.036444444444444446,0.5297777777777778,14.655555555555557,12.7,28.555555555555557
1985,DET,45.2,13.7,0.019444444444444445,0.525888888888889,13.61111111111111,14.133333333333333,27.444444444444443
1985,GSW,24.2,3.8000000000000003,0.040625,0.523,12.9,14.4,26.375
1985,HOU,41.8,12.200000000000001,0.0315,0.536875,16.6875,12.2375,26.25
1985,IND,28.4,5.7,0.025333333333333333,0.5321111111111111,14.266666666666667,13.266666666666667,24.22222222222222
1985,KCK,32.9,7.2,0.0175,0.569875,14.8125,14.4125,26.0
1985,LAC,31.1,6.2,0.01711111111111111,0.5582222222222222,11.155555555555557,14.577777777777776,27.88888888888889
1985,LAL,55.5,18.0,0.04733333333333333,0.5881111111111111,14.833333333333334,13.511111111111111,27.22222222222222
1985,MIL,51.3,16.8,0.04,0.544875,13.725000000000001,14.0125,26.125
1985,NJN,34.8,10.2,0.02925,0.52125,17.0,12.2125,25.875
1985,NYK,28.7,6.7,0.0323,0.5243,14.780000000000001,12.309999999999999,26.2
1985,PHI,49.4,15.6,0.030125,0.567125,15.8625,12.0875,27.875
1985,PHO,34.1,7.4,0.04572727272727273,0.5386363636363636,15.963636363636363,13.79090909090909,26.363636363636363
1985,POR,45.5,13.1,0.03077777777777778,0.5618888888888889,14.700000000000001,13.488888888888889,25.333333333333332
1985,SAS,40.2,11.0,0.030875,0.56775,16.9625,12.8625,27.625
1985,SEA,29.0,5.5,0.029666666666666668,0.5293333333333333,17.62222222222222,13.411111111111111,26.333333333333332
1985,UTA,36.1,10.2,0.028875,0.53825,16.5875,13.4125,27.25
1985,WSB,35.5,9.4,0.05222222222222222,0.5343333333333333,14.555555555555555,14.644444444444446,27.0
1986,2TM,22.8,1.2000000000000002,0.05909090909090909,0.511909090909091,15.845454545454546,12.02727272727273,27.545454545454547
1986,ATL,41.7,12.299999999999999,0.01625,0.54775,15.025,14.35,24.75
1986,BOS,61.4,21.400000000000002,0.047875,0.57175,15.5875,14.3875,30.125
1986,CHI,29.0,6.199999999999999,0.05522222222222222,0.545,13.833333333333334,14.344444444444443,26.88888888888889
1986,CLE,32.1,8.299999999999999,0.04344444444444444,0.5397777777777777,13.911111111111111,15.177777777777777,26.444444444444443
1986,DAL,41.6,11.8,0.08975,0.5715,15.2375,12.637500000000001,26.125
1986,DEN,42.1,10.9,0.042555555555555555,0.5194444444444444,14.555555555555555,12.722222222222221,28.333333333333332
1986,DET,43.900000000000006,11.7,0.0196,0.5284,14.080000000000002,13.219999999999999,26.7
1986,GSW,32.6,6.8,0.034555555555555555,0.5346666666666667,14.08888888888889,13.333333333333334,27.0
1986,HOU,45.1,12.700000000000001,0.047,0.5367777777777778,15.88888888888889,12.433333333333334,26.333333333333332
1986,IND,30.8,7.5,0.022875,0.52675,15.0125,14.0375,25.125
1986,LAC,25.900000000000002,3.9,0.025777777777777778,0.5381111111111111,14.58888888888889,12.5,27.22222222222222
1986,LAL,56.9,18.5,0.06877777777777777,0.5735555555555556,14.566666666666666,14.344444444444443,27.666666666666668
1986,MIL,55.3,18.7,0.061125,0.56325,14.462499999999999,13.5625,25.625
1986,NJN,36.8,9.7,0.035100000000000006,0.5344,16.48,13.290000000000001,28.0
1986,NYK,25.0,4.2,0.035454545454545454,0.5072727272727273,12.890909090909092,13.836363636363636,25.818181818181817
1986,PHI,45.2,14.1,0.020999999999999998,0.55075,12.575,13.7875,28.125
1986,PHO,34.5,9.1,0.015555555555555553,0.5751111111111111,15.511111111111111,13.333333333333334,26.444444444444443
1986,POR,42.1,11.1,0.042,0.5549000000000001,14.7,14.02,26.6
1986,SAC,33.3,6.7,0.01211111111111111,0.5471111111111111,14.788888888888888,14.455555555555556,26.333333333333332
1986,SAS,32.9,8.2,0.029285714285714286,0.5812857142857143,16.757142857142856,13.757142857142856,27.857142857142858
1986,SEA,40.1,10.2,0.04877777777777778,0.5343333333333333,14.877777777777778,13.333333333333334,26.77777777777778
1986,UTA,38.1,10.8,0.025374999999999998,0.5325,17.474999999999998,13.0625,25.875
1986,WSB,32.6,8.7,0.0205,0.530875,13.7125,14.7375,27.0
1987,2TM,23.1,1.2999999999999998,0.0333,0.5136000000000001,16.66,10.959999999999999,27.2
1987,ATL,53.2,17.2,0.056625,0.5493750000000001,12.450000000000001,14.0875,26.25
1987,BOS,55.199999999999996,19.2,0.07457142857142858,0.5802857142857143,16.585714285714285,12.957142857142856,29.571428571428573
1987,CHI,39.0,12.299999999999999,0.03928571428571429,0.5238571428571428,14.799999999999999,14.328571428571431,26.0
1987,CLE,26.6,7.1,0.05385714285714286,0.5292857142857142,15.471428571428572,12.685714285714287,24.571428571428573
1987,DAL,55.2,16.8,0.093375,0.56475,15.175,13.6375,26.25
1987,DEN,40.1,9.3,0.045200000000000004,0.523,13.8,13.95,27.9
1987,DET,50.0,14.399999999999999,0.016555555555555556,0.5456666666666667,12.91111111111111,14.777777777777779,26.555555555555557
1987,GSW,32.6,8.200000000000001,0.05,0.54175,13.425,12.9375,26.875
1987,HOU,36.4,10.500000000000002,0.054375,0.5221250000000001,17.3375,13.25,26.0
1987,IND,38.3,9.7,0.045125,0.53125,16.4375,12.700000000000001,26.375
1987,LAC,13.1,0.5999999999999999,0.0495,0.514625,17.7625,12.012500000000001,26.5
1987,LAL,58.0,20.1,0.07114285714285715,0.5795714285714286,16.285714285714285,13.914285714285715,28.142857142857142
1987,MIL,42.1,13.8,0.09357142857142857,0.5495714285714286,16.414285714285715,13.485714285714286,28.0
1987,NJN,26.9,5.0,0.059888888888888894,0.5366666666666666,14.055555555555555,13.677777777777777,25.444444444444443
1987,NYK,24.8,6.2,0.05633333333333333,0.5277777777777778,15.333333333333334,12.044444444444444,26.88888888888889
1987,PHI,38.6,11.5,0.055749999999999994,0.554,15.575,12.75,27.0
1987,PHO,34.1,9.2,0.032125,0.5593750000000001,17.2375,13.5,26.125
1987,POR,47.6,14.2,0.04275,0.568125,15.362499999999999,14.675,28.0
1987,SAC,32.6,6.3,0.027625,0.539625,13.5625,14.4125,26.875
1987,SAS,27.8,5.7,0.05788888888888889,0.5351111111111111,17.166666666666668,13.333333333333334,26.88888888888889
1987,SEA,39.6,11.2,0.073625,0.54525,14.4625,14.7375,26.75
1987,UTA,34.3,9.8,0.059125000000000004,0.518875,17.875,12.0125,26.875
1987,WSB,36.4,9.299999999999999,0.0402,0.5052000000000001,13.39,12.48,25.5
1988,2TM,71.6,13.8,0.08265384615384616,0.5248461538461539,15.73076923076923,12.792307692307693,26.73076923076923
1988,ATL,47.6,14.3,0.0242,0.5451,14.780000000000001,13.85,26.5
1988,BOS,49.3,17.4,0.08314285714285714,0.5901428571428572,15.571428571428571,14.714285714285714,29.714285714285715
1988,CHI,46.8,15.6,0.039,0.5295714285714286,14.4,14.528571428571428,25.0
1988,CLE,37.7,10.6,0.0472,0.5438,15.63,12.79,24.7
1988,DAL,53.0,15.0,0.06949999999999999,0.55025,15.25,13.4625,27.25
1988,DEN,45.8,13.8,0.0655,0.535375,14.475,13.5375,28.625
1988,DET,52.900000000000006,17.2,0.023625,0.56225,14.6,13.6875,27.625
1988,GSW,19.8,2.0,0.0445,0.531,13.5375,13.7125,25.25
1988,HOU,36.3,10.299999999999999,0.036,0.5302857142857144,14.985714285714286,13.971428571428572,27.428571428571427
1988,IND,36.7,10.5,0.068875,0.5395,12.8125,13.25,26.125
1988,LAC,17.2,1.2000000000000002,0.03922222222222222,0.4935555555555556,16.211111111111112,12.677777777777777,26.444444444444443
1988,LAL,50.4,16.2,0.08285714285714285,0.5624285714285714,16.52857142857143,13.757142857142856,29.714285714285715
1988,MIL,37.8,12.200000000000001,0.051000000000000004,0.543,16.75,13.3375,28.25
1988,NJN,20.6,2.4000000000000004,0.0677,0.5202,13.5,13.59,26.4
1988,NYK,38.9,11.7,0.093125,0.5327500000000001,12.95,13.012500000000001,25.375
1988,PHI,33.7,10.7,0.09742857142857142,0.5294285714285715,15.885714285714286,12.514285714285714,27.714285714285715
1988,PHO,23.9,5.4,0.040125,0.54525,17.1625,13.95,28.25
1988,POR,51.199999999999996,14.5,0.0619,0.5447,13.99,14.2,28.1
1988,SAC,24.7,3.7,0.037125,0.53025,13.6375,14.725,26.0
1988,SAS,25.799999999999997,5.200000000000001,0.03855555555555555,0.5441111111111111,15.077777777777776,13.733333333333333,26.666666666666668
1988,SEA,39.8,10.4,0.052875000000000005,0.535,12.9,14.625,25.125
1988,UTA,45.9,12.799999999999999,0.05422222222222222,0.534,16.77777777777778,12.655555555555557,28.11111111111111
1988,WSB,36.7,10.0,0.016800000000000002,0.5089,14.419999999999998,13.1,26.6
1989,2TM,52.7,8.8,0.07075,0.5271875,11.7875,13.66875,27.6875
1989,ATL,53.4,16.2,0.04766666666666666,0.5412222222222223,15.233333333333333,12.811111111111112,27.88888888888889
1989,BOS,37.3,11.3,0.062142857142857146,0.5391428571428571,17.214285714285715,12.771428571428572,29.285714285714285
1989,CHH,16.8,0.7999999999999999,0.03744444444444444,0.521,17.08888888888889,13.3,27.11111111111111
1989,CHI,44.7,13.5,0.09955555555555556,0.544,16.68888888888889,12.744444444444445,26.77777777777778
1989,CLE,58.5,20.099999999999998,0.071625,0.55625,17.125,12.725,26.375
1989,DAL,33.5,7.3,0.08922222222222223,0.5396666666666667,13.966666666666667,13.155555555555557,29.555555555555557
1989,DEN,42.3,11.7,0.074625,0.528125,13.8,13.825,29.875
1989,DET,56.0,17.8,0.0506,0.5612,13.330000000000002,13.76,29.1
1989,GSW,38.7,9.9,0.08711111111111111,0.5166666666666667,12.522222222222222,13.866666666666667,26.555555555555557
1989,HOU,40.9,10.7,0.070625,0.532625,12.8375,13.3625,26.625
1989,IND,29.9,7.8999999999999995,0.07855555555555555,0.5607777777777777,14.61111111111111,14.677777777777777,25.11111111111111
1989,LAC,15.6,0.5999999999999999,0.042444444444444444,0.5101111111111112,17.433333333333334,11.655555555555557,25.0
1989,LAL,57.800000000000004,18.3,0.1,0.57075,14.575000000000001,13.825,30.5
1989,MIA,12.6,-2.1999999999999997,0.0398,0.5003,15.319999999999999,13.49,25.6
1989,MIL,45.5,14.3,0.08975000000000001,0.552625,15.475,12.7875,28.5
1989,NJN,25.3,4.7,0.08525,0.518375,13.912500000000001,12.95,27.125
1989,NYK,47.8,15.1,0.1602222222222222,0.5507777777777778,14.411111111111113,13.011111111111111,25.22222222222222
1989,PHI,39.7,13.9,0.12516666666666668,0.5538333333333334,17.633333333333333,12.566666666666668,26.833333333333332
1989,PHO,54.099999999999994,17.0,0.06225,0.5645,14.2875,13.575,25.75
1989,POR,38.0,10.899999999999999,0.09757142857142857,0.5254285714285715,13.814285714285713,15.342857142857143,28.285714285714285
1989,SAC,28.299999999999997,5.6000000000000005,0.11510000000000001,0.5351,14.13,14.190000000000001,25.2
1989,SAS,20.200000000000003,5.199999999999999,0.034428571428571426,0.5241428571428571,16.285714285714285,12.471428571428572,24.714285714285715
1989,SEA,41.7,11.7,0.07557142857142858,0.54,14.599999999999998,13.62857142857143,26.142857142857142
1989,UTA,49.2,16.900000000000002,0.04566666666666667,0.5446666666666666,15.633333333333333,14.4,27.5
1989,WSB,33.6,8.7,0.033999999999999996,0.5105999999999999,13.9,12.91,26.0
1990,2TM,39.7,5.6,0.0529375,0.495375,14.43125,14.1375,26.9375
1990,ATL,37.3,10.4,0.050875000000000004,0.540625,13.7125,12.4375,29.25
1990,BOS,46.6,13.799999999999999,0.044111111111111115,0.5491111111111111,16.333333333333332,13.7,30.555555555555557
1990,CHH,14.700000000000001,1.9999999999999998,0.07428571428571429,0.5028571428571429,15.542857142857143,12.742857142857144,26.0
1990,CHI,49.9,15.5,0.1145,0.560875,16.1125,12.075,26.125
1990,CLE,40.3,12.8,0.13842857142857143,0.5508571428571429,17.52857142857143,14.028571428571428,25.571428571428573
1990,DAL,41.0,11.799999999999999,0.073125,0.54525,14.2125,13.8875,30.25
1990,DEN,40.1,11.700000000000001,0.07500000000000001,0.5366666666666666,14.488888888888889,13.877777777777778,29.444444444444443
1990,DET,55.4,16.4,0.066875,0.5453749999999999,14.35,13.862499999999999,29.5
1990,GSW,32.7,9.0,0.131875,0.55425,13.0,12.8125,26.0
1990,HOU,40.2,12.0,0.055833333333333325,0.5361666666666667,13.933333333333332,15.200000000000001,28.5
1990,IND,42.3,10.9,0.08871428571428572,0.5677142857142857,13.957142857142857,14.414285714285715,26.142857142857142
1990,LAC,30.7,8.3,0.035222222222222224,0.5312222222222222,15.211111111111112,13.166666666666666,24.22222222222222
1990,LAL,59.4,19.0,0.12266666666666667,0.5535555555555556,15.433333333333334,13.61111111111111,29.11111111111111
1990,MIA,18.3,0.8,0.027375,0.502625,14.5875,13.45,24.625
1990,MIL,38.8,11.0,0.09477777777777778,0.5372222222222223,15.399999999999999,13.455555555555556,28.0
1990,MIN,31.3,6.500000000000001,0.0485,0.482,15.8,12.887500000000001,26.75
1990,NJN,20.1,1.3000000000000003,0.05777777777777778,0.4758888888888888,11.255555555555555,14.2,26.666666666666668
1990,NYK,41.2,12.0,0.119375,0.542,16.4875,12.65,25.875
1990,ORL,22.2,0.8999999999999999,0.05027272727272727,0.5203636363636364,13.945454545454545,14.009090909090908,26.272727272727273
1990,PHI,49.7,15.600000000000001,0.06414285714285714,0.5555714285714286,13.257142857142856,13.914285714285715,27.857142857142858
1990,PHO,55.4,18.3,0.065375,0.5746249999999999,13.7875,14.9375,27.0
1990,POR,51.599999999999994,16.2,0.074,0.524125,14.05,14.4875,27.125
1990,SAC,26.5,6.7,0.10085714285714285,0.5215714285714286,16.37142857142857,13.271428571428572,26.285714285714285
1990,SAS,48.9,15.8,0.036000000000000004,0.5325555555555556,16.633333333333333,12.7,25.77777777777778
1990,SEA,40.8,12.1,0.08577777777777779,0.5392222222222222,12.399999999999999,14.466666666666669,25.11111111111111
1990,UTA,51.9,17.1,0.10225000000000001,0.565375,14.149999999999999,13.9875,28.0
1990,WSB,27.5,6.7,0.026857142857142857,0.5182857142857143,15.6,12.37142857142857,27.714285714285715
1991,2TM,47.5,7.2,0.06430769230769232,0.5333846153846153,9.853846153846153,13.953846153846154,28.53846153846154
1991,ATL,43.3,11.9,0.11088888888888888,0.5411111111111111,13.255555555555555,13.244444444444445,29.22222222222222
1991,BOS,54.4,17.1,0.043125000000000004,0.574625,14.5375,14.0,28.375
1991,CHH,25.3,5.3999999999999995,0.059000000000000004,0.5272222222222223,16.37777777777778,12.766666666666666,26.0
1991,CHI,59.3,20.400000000000002,0.043875,0.551125,15.225,13.1125,27.125
1991,CLE,31.400000000000002,7.1,0.05266666666666667,0.524888888888889,16.333333333333332,12.988888888888889,26.444444444444443
1991,DAL,27.3,4.4,0.0795,0.522125,13.875,13.55,31.125
1991,DEN,16.1,0.7999999999999998,0.0895,0.4883,11.83,13.329999999999998,26.5
1991,DET,47.6,13.4,0.0595,0.5251250000000001,15.137500000000001,13.962499999999999,30.5
1991,GSW,39.8,12.899999999999999,0.11142857142857143,0.5502857142857143,12.528571428571428,14.928571428571429,26.571428571428573
1991,HOU,49.4,14.799999999999999,0.127125,0.530625,14.549999999999999,13.6625,27.75
